Dim1,Dim2,Dim3,Dim4,Dim5,Dim6,Dim7,Dim8,Dim9,Dim10,Dim11,Dim12,Dim13,Dim14,Dim15,Pattern
0.49971396,5.256352,0.23885071,7.7151284,-1.5402106,-4.5180154,-4.1139855,3.9363487,-0.58169174,2.7158089,1.1927688,1.6510482,-6.9631777,-7.1622295,7.4783673,extranuclear
-1.4040273,2.4238827,0.60947686,8.078039,-2.9860194,-5.7231746,-4.847072,2.072339,2.395959,0.6413079,1.410011,6.300033,-8.160914,-8.16074,5.7778416,extranuclear
-1.4735543,1.7490593,-1.264729,6.911489,-1.155377,-5.8530703,-3.9426818,2.195582,2.8940952,-0.29592925,1.487299,6.324253,-8.613545,-8.844822,6.468061,extranuclear
-0.6256073,1.8709737,-0.3078074,7.8751073,-1.7629489,-6.5334067,-4.0398936,2.9562895,3.7941651,-0.8274843,1.2054608,5.0005445,-8.67097,-9.631062,5.4760103,extranuclear
-0.94424963,2.1316411,-2.2314196,7.144716,-2.2852614,-4.7276125,-3.245789,1.1548227,2.995796,-2.0570772,0.2666045,6.441738,-7.5824423,-8.362881,5.4617896,extranuclear
-3.1551967,3.0995631,1.4662277,6.926618,-2.469953,-7.936531,-7.272468,3.127022,4.0582213,-0.8064738,1.0799145,4.042745,-10.145403,-10.604366,6.620718,extranuclear
-2.1238737,0.9827646,-0.12975496,6.3520446,-3.430193,-4.9048195,-3.107835,-0.014660614,2.6166437,-1.5062764,1.7144449,5.6472816,-9.465297,-7.630314,5.942648,extranuclear
-0.06925887,3.972311,-0.9719433,6.7748103,-2.5579126,-5.9381175,-4.353109,1.3847045,4.945696,0.25324136,1.2497193,3.1103637,-9.748668,-7.8392067,7.063093,extranuclear
-0.29642132,3.9167798,-1.371665,6.458631,-1.989514,-5.968119,-4.4215407,1.5058011,5.0502896,-0.33226085,1.2582095,3.3373997,-9.773009,-8.393253,6.9118595,extranuclear
-1.3602437,3.0513606,0.3346712,5.565311,-2.4493146,-4.2736244,-0.81372094,3.431513,2.600457,-0.59583294,1.3062639,4.408415,-6.297802,-8.481443,6.680034,extranuclear
-0.87397075,3.8707967,-1.2493504,7.9579244,-3.1402962,-3.2568653,-3.028456,0.7397481,1.4404514,-0.6436404,1.3703483,4.701178,-6.840912,-7.0250726,5.3051763,extranuclear
-0.045120176,4.4392023,-0.0806214,6.90591,-2.3712835,-4.522043,-4.619436,1.3191056,1.2707874,1.9132061,0.58572155,4.989068,-7.6813955,-8.026463,5.8634925,extranuclear
0.044027235,4.0219035,-0.9554622,7.132614,-1.7598946,-5.255694,-5.3588996,0.83113974,2.5423765,1.7447603,0.62403005,5.1644225,-8.604068,-8.427929,7.0774937,extranuclear
-0.5326811,4.8187304,-1.170112,7.4237967,-1.8089849,-4.8201184,-4.899598,0.9168181,1.6402602,1.5116949,0.09173271,5.106195,-7.795269,-8.124943,6.0538073,extranuclear
-1.8020961,3.9744213,0.0935917,7.27488,-3.0703564,-5.110787,-6.2968483,3.2341979,1.3899378,0.53577644,-0.16320026,5.0353575,-7.6727624,-9.558798,4.7991705,extranuclear
-3.5256383,4.0204406,0.97177017,7.5963,-2.5891442,-6.843366,-6.643012,2.340111,0.70339316,0.78858805,0.29003376,5.2908983,-9.276838,-9.101123,4.538507,extranuclear
-2.0528433,3.3609235,-0.02990583,6.1647253,-1.9474785,-4.5433884,-5.4222775,2.4773412,0.06995378,0.5331228,0.70142967,4.720514,-8.970057,-8.226433,5.1740136,extranuclear
1.8443751,2.0863981,-1.0302128,6.324752,-1.9605688,1.3825037,3.1802912,2.4149492,-0.79608554,-2.7126615,0.2858701,2.977763,-3.3031929,-7.34552,6.6610675,extranuclear
1.2394027,2.8327715,-2.6019213,6.4905,-1.5552024,-0.41878638,2.8851001,4.1127844,-2.9332423,-2.225469,-0.07251391,1.9905438,-2.4376361,-7.808086,6.695442,extranuclear
0.92781955,2.8825994,-2.9225862,4.2885327,-2.8365462,1.0008454,2.819728,3.540334,-1.986385,-2.0225918,0.16948824,1.5692847,-4.3388276,-7.4253783,6.5367365,extranuclear
0.42298454,2.2978969,-1.510953,5.722326,-3.1018977,1.4703637,2.7582772,3.415887,-2.5791714,-2.9829667,-0.8940947,3.1678655,-2.390868,-7.30759,6.451884,extranuclear
1.0618217,1.3762602,-2.9212658,5.1939983,-1.9802377,1.4848615,3.2534497,2.263162,-2.4218934,-2.7296362,0.16654675,2.6989746,-3.3937886,-7.0644207,7.201707,extranuclear
1.84564,1.2952883,-1.0701435,6.673026,-2.083187,1.3321416,3.6892972,3.4373393,-1.387723,-2.2723691,0.51368845,2.8867214,-3.3286443,-6.781328,6.704554,extranuclear
0.99679494,2.5317626,-1.6733725,5.15771,-1.9342847,-0.06763098,0.33758125,2.3285747,-3.077371,-1.5571678,-0.20476201,1.8637058,-4.7783055,-8.125152,7.231898,extranuclear
-0.33922106,2.0628839,-1.0883441,5.9984007,-3.2564793,0.74511963,0.9993061,3.5102787,-1.9900085,-1.6222198,0.24043585,3.1757288,-3.421722,-8.424753,7.140904,extranuclear
0.9294601,2.8325322,-0.5552843,6.5488935,-1.6360992,0.6048365,0.844142,2.7492075,-1.627094,-0.56883407,0.041685335,2.1974545,-4.52912,-9.333621,5.879996,extranuclear
1.090362,3.1784806,-2.3600235,6.0309525,-1.6178777,-0.0723562,1.9942355,4.3044567,-2.1940715,-1.5795071,-0.84172255,2.907198,-3.2502565,-9.164562,5.8960123,extranuclear
0.26878712,3.2078846,-1.6777321,4.197552,-3.3520641,0.13492392,1.4629934,3.436931,-2.0192502,-1.636191,0.17529573,1.9427913,-4.071531,-8.148076,6.8508873,extranuclear
1.6433759,2.8116186,-0.61431104,5.8567886,-3.5154,0.1753046,1.0907522,4.574083,-1.5146544,-1.3770243,-0.058489457,2.2120564,-3.6214943,-8.059598,6.583382,extranuclear
0.51393247,4.026296,-1.3050363,5.6909223,-2.169686,-0.1062676,0.990529,3.3412485,-2.2281597,-2.1234431,-0.22684692,1.3252157,-3.5421011,-8.08818,6.8934255,extranuclear
1.1984835,3.59193,-0.34684554,4.4614177,-3.155637,2.464551,3.3094532,3.8608084,-3.6970468,0.35959303,-0.70732653,0.36604458,-3.2370498,-6.620412,6.1778255,extranuclear
0.45759892,3.1728687,-0.9627145,5.240386,-3.2618046,1.9086761,3.8513758,4.4422464,-3.5476153,-1.1125944,0.48968694,1.5095942,-1.5778288,-6.9985394,6.3982205,extranuclear
1.4596424,3.9224436,-0.42945588,5.9139585,-2.334979,2.4995532,3.0372438,3.895968,-3.4367676,-0.45494556,-0.24404082,0.7757908,-2.1278498,-6.8339925,5.93864,extranuclear
1.0785595,1.4657623,-1.8268572,7.2331142,-1.3253242,0.31952947,0.78736717,2.969794,0.14826874,-2.645425,0.71982336,2.8749623,-5.29148,-8.283372,7.31189,extranuclear
1.0354352,2.127855,-1.3442588,5.504477,-0.92435443,0.48808324,0.7520788,1.1794131,-0.74102515,-2.6080115,-0.33315828,2.881026,-5.7837887,-8.286812,7.601327,extranuclear
-0.17481034,2.8843148,-2.060862,6.1313453,-1.7813429,0.51318175,0.4617048,3.6042185,-1.7503829,-2.1405113,0.082651615,2.4816446,-4.224576,-8.746798,6.326332,extranuclear
-0.70047265,3.2632258,-0.32245144,5.665695,-3.4134827,0.095617875,2.131623,3.6217756,-2.1250055,-1.5548308,0.45329496,2.6315398,-3.7672162,-8.101734,5.976879,extranuclear
2.023883,4.2696977,-1.8058201,6.279657,-2.5569327,-0.92397237,-1.5665675,4.281148,-0.46231243,0.82037544,0.4979007,2.0991852,-4.717309,-9.52991,7.178722,extranuclear
0.32245687,4.0070124,0.53277683,5.4692726,-5.1013956,0.16469863,-0.23422799,1.5395362,-1.1030065,-0.22813053,0.45389998,1.0800018,-5.324606,-8.556882,6.018949,extranuclear
1.6133783,2.36056,-0.36068708,5.7583866,-2.5871208,1.6153635,3.3661203,4.2658353,-3.3411748,-1.8751951,0.24692973,1.6755048,-2.2526824,-6.5222807,6.86358,extranuclear
1.2133749,3.926673,-0.74765813,6.101638,-3.313804,2.0533552,1.3050456,3.3813612,-2.5165474,-1.8680041,-0.70816636,1.8436469,-3.6654778,-6.6874156,5.1645465,extranuclear
0.22454278,4.761674,-2.8297472,4.378779,-1.7818736,-0.9301646,0.2988966,1.4017675,-2.7533305,-1.311172,0.047662534,0.8110077,-6.001736,-7.270155,6.810085,extranuclear
0.079409495,4.128242,-1.0146024,8.858015,-0.759683,-2.6147976,2.3420997,4.3120084,-1.4509096,-0.056545682,1.872768,2.728217,-3.744412,-8.322246,6.589757,extranuclear
0.7835667,3.74281,-0.6147636,6.991316,-1.4761581,-1.1629072,2.5216854,3.6060848,-0.25409403,0.7104266,1.076646,2.6364064,-4.552921,-10.418911,5.7386928,extranuclear
-1.0533231,4.571144,-1.9106069,4.0701003,-2.0072477,0.26668847,0.5175403,1.0731416,-2.1869516,-0.68428224,-0.15355039,2.8262353,-5.633128,-8.497324,6.4600253,extranuclear
-1.012878,4.5486503,-1.8422859,4.0805187,-2.05385,0.3470253,0.49414864,0.9302686,-2.1617165,-0.7583126,-0.22013848,2.8683987,-5.632263,-8.557509,6.395949,extranuclear
0.60619015,2.5014198,-0.9958347,5.5196595,-3.597148,0.8728091,2.6312768,5.1002398,-1.9478523,-1.9554071,0.21040067,1.9212683,-3.316709,-7.8881955,5.6853156,extranuclear
0.18429397,2.9254432,-1.3464471,6.1985373,-1.3990802,-1.2341123,1.0884973,4.9267035,-2.8371155,-1.6283362,-0.18682392,2.7115493,-3.4724696,-7.9677215,7.603487,extranuclear
0.3324697,2.8279927,-1.3966054,6.2008696,-1.3506352,-1.0959558,1.2585381,4.985349,-2.9207358,-1.7416408,-0.20009233,2.6797802,-3.401822,-7.9513025,7.6142735,extranuclear
0.5326196,2.88492,0.08659441,7.190141,-2.3018057,0.63199115,1.5638187,2.8762398,-1.4827528,-1.0032669,1.1085418,2.455934,-4.740564,-7.8797107,5.526278,extranuclear
0.4868503,2.9863691,-0.051801797,7.0475793,-2.323487,0.36293194,1.6319873,3.362741,-1.6243758,-1.0787975,1.1321795,2.4847946,-4.445206,-7.9984913,5.417121,extranuclear
1.25197,2.7513704,-2.4914618,4.245045,-3.0235827,1.9800334,2.82967,3.1736114,-2.575119,-2.86127,-0.41593978,2.108719,-3.1451845,-6.3107553,6.6662292,extranuclear
1.8300874,2.956144,-0.47779727,5.7770605,-3.69187,0.2170166,2.8782818,3.9941826,-0.9966576,-2.4313974,-0.84784627,2.5179574,-2.6915987,-7.981889,6.068349,extranuclear
2.0880926,3.029901,-0.6718128,5.6237683,-3.770959,0.066083446,2.6069493,4.05699,-0.7192928,-2.946994,-0.9220415,2.3028872,-2.963422,-7.5544696,6.057162,extranuclear
1.5913821,2.8648775,-1.2181561,4.99789,-2.9647682,3.0963008,4.1933584,3.429413,-3.4559188,-1.8479791,-0.27662134,0.6794434,-1.5869814,-7.0185585,5.9598837,extranuclear
0.07963003,4.2490835,-2.5141513,7.232389,-0.6857519,-0.68023634,0.34450457,4.9155164,-2.927744,-0.39220798,-0.21107641,2.4778647,-3.87672,-8.241314,6.914924,extranuclear
2.0737734,3.181793,0.36296687,6.5384,-1.0100328,-0.3929444,0.9506073,-0.44362286,0.1512887,-1.3821918,-0.13899429,1.5826131,-6.8152213,-8.505289,7.3949327,extranuclear
2.6838226,2.684139,-1.1823167,6.3645277,-0.19261667,-0.54245514,-0.050630417,3.8895934,0.29405412,-2.4972851,0.75068337,2.0771222,-5.977415,-8.025371,7.671403,extranuclear
-0.7407147,2.4549513,-1.4352179,3.8989227,-3.1615317,0.7417152,1.7432458,0.92396224,-3.0246468,-1.1910615,0.3689742,2.862634,-6.484744,-6.359892,6.342367,extranuclear
1.3012753,4.688438,-0.11602801,7.798442,-0.9507896,-0.96329015,0.2214939,4.365761,1.1495864,0.23862688,-0.37019172,3.2626555,-4.415863,-10.90499,5.8617826,extranuclear
0.9875323,2.8281124,0.07677849,6.7482333,-3.6515703,-1.2613014,0.12938909,2.8230267,-1.2380158,-0.8970933,-0.282183,3.3953333,-4.272623,-9.879322,5.541642,extranuclear
1.4947534,2.8825283,-1.5594047,5.5977044,-3.2591116,-0.6964867,-1.0450735,4.080744,-1.2235492,-0.105527334,0.50193655,1.5597212,-5.952832,-8.338425,6.731178,extranuclear
0.818729,4.5338874,-1.4545803,6.629323,-2.1927254,0.642822,-1.8874695,3.812113,-1.103421,-0.6474181,-0.6514336,3.0491836,-4.5744743,-8.110889,6.6531177,extranuclear
0.30075893,3.5560353,-0.99589235,6.1672225,-3.4518824,-0.5761819,-0.15298559,1.7288076,-2.4220455,-1.1019148,-0.32573777,2.4752,-3.7120998,-9.008891,5.849871,extranuclear
1.2094997,4.4563127,-0.9773309,7.3562775,-1.6767628,-0.75026006,-0.75401247,0.7476661,-1.1661451,-2.7187493,-0.33155724,1.2445295,-5.0413184,-7.9809904,6.4719677,extranuclear
-0.99902576,2.3808188,-0.6971212,6.253536,-3.9687274,0.6336549,-0.36827868,2.1093192,-1.3919128,-2.0777829,0.69735223,3.0692658,-4.59806,-6.4134164,8.367669,extranuclear
-0.5883253,2.9501116,-0.3828231,7.2252116,-2.9777527,-1.014307,1.0064713,3.674997,-1.4484471,-2.1682608,1.4769007,2.476776,-4.5714817,-5.8710923,8.084906,extranuclear
0.67373693,3.9987693,-2.124982,5.9249864,-4.525105,0.64107186,1.1672268,1.9058988,-2.0108154,-1.3096292,-0.14436935,4.2356243,-4.5419083,-6.606002,4.3346086,extranuclear
0.008802692,3.930654,-2.080601,6.481103,-3.597516,-0.98851126,-0.27025566,4.4920487,-0.17069575,-2.1027398,1.7902411,0.8620407,-4.893194,-8.201998,6.793926,extranuclear
1.1909844,2.7624197,-1.6351582,6.6212153,-1.0265822,-2.431037,0.7455519,5.067178,-0.7144288,-2.2426383,-0.0152352275,3.0991693,-4.3147635,-9.145271,7.169217,extranuclear
0.8798016,2.456131,-2.2837868,5.7750897,-3.8113089,-0.63397485,-0.18238215,2.5913055,-0.7873559,-3.4661071,-0.36060625,2.509523,-4.947153,-8.074163,5.9194674,extranuclear
0.051441014,2.6965818,-1.8231573,6.0386887,-2.556995,-0.84014297,1.3216417,1.9284542,-2.1334257,-3.943805,0.025287496,2.889406,-4.8950224,-7.3191953,5.4862895,extranuclear
2.5219631,2.2133179,-1.5452263,5.267774,-2.4853196,1.4234867,2.1359854,2.944065,-1.7478662,-2.7513611,-0.81901467,0.946695,-3.390386,-8.149562,5.9493833,extranuclear
1.6593891,2.0820363,-1.6643223,4.4403253,-2.307326,2.406575,3.7861311,3.1384177,-3.4727767,-2.802746,-0.774364,1.4422873,-2.0338988,-6.860073,6.993902,extranuclear
1.5584111,1.834166,-1.3094403,5.8166103,-1.1348003,0.96760225,3.797502,4.62453,-2.9175177,-2.2529535,-0.09655668,1.6160125,-2.5920126,-7.469813,6.4119062,extranuclear
-0.8166825,4.790254,1.6436136,9.091275,-2.5293267,-0.585106,1.5686848,3.6746514,0.45699733,3.7099042,1.0802565,4.7991557,-4.029478,-9.48462,6.4181204,extranuclear
0.5566767,7.5198483,-0.18031344,8.28761,-2.8782005,-0.7016233,-1.4753294,2.0811968,1.0796002,1.2330289,0.43838823,0.25345546,-5.0017343,-9.697852,5.533775,extranuclear
-0.22763029,5.964575,1.0130824,4.881864,-5.5267386,0.16012603,-0.7613748,1.5914906,-1.3272277,0.5913354,-0.08302432,0.07965016,-5.501191,-7.9770885,5.208557,extranuclear
0.23080845,0.8011103,-2.4455621,7.9049225,-1.9558921,-0.08408714,0.3840535,2.3789012,-0.9892231,-3.0970879,1.2401277,4.2100444,-4.7271333,-7.365534,6.7326303,extranuclear
0.28471768,2.167233,-2.2990413,6.781639,-3.3402183,-0.120799355,3.6349425,3.2333188,-0.5624615,-3.4001122,0.31101575,3.5946162,-3.177203,-7.639496,5.554154,extranuclear
2.8414314,3.2700534,-2.2625356,6.671766,-1.1680654,0.1564322,2.3490512,1.5908229,0.025790611,-3.6520724,-1.3534082,3.3015037,-3.9595115,-8.111796,5.7680383,extranuclear
2.8343775,2.6541684,-2.803306,4.469519,-2.38337,0.2633075,0.6107013,2.946273,-0.33558726,-2.9137123,-1.2917236,1.4943582,-4.833766,-7.5304885,7.707393,extranuclear
-0.18715115,2.510932,-1.4827898,4.146017,-2.3457353,-1.232472,2.748316,3.661297,-0.3236982,-2.9317017,0.93080986,2.4627,-5.751825,-7.152145,7.996247,extranuclear
1.0692066,3.322518,-2.416714,4.5359473,-2.5872486,0.39819387,1.5477576,3.4851866,-2.5949285,-1.9289086,0.23351958,1.1827804,-3.5218785,-7.248202,7.5384336,extranuclear
1.2260929,3.0182748,-1.6596571,6.6298304,-3.1863077,0.33406782,3.1513305,3.2182808,-2.7610838,-2.2589893,0.27365983,2.431524,-2.0838838,-7.3986735,5.306575,extranuclear
0.8960554,1.4361393,-1.2853168,7.565664,-1.3268821,0.06637308,0.8054665,1.8546308,-0.828014,-1.9977034,1.0717615,3.8308566,-5.6055264,-7.5147142,6.749157,extranuclear
2.2677732,2.0911002,-2.061403,7.3917823,-1.6936028,-0.93178403,-0.009279544,3.0310762,0.75718164,-1.2907168,-0.054144725,3.0850167,-5.3782067,-9.493472,6.477259,extranuclear
0.9624386,2.4362936,-1.4293009,5.089641,-2.0509732,0.04674742,0.24693207,1.2147833,-0.7938566,-3.110205,-0.2899094,1.7207379,-6.379665,-8.438997,6.5625496,extranuclear
-0.13244076,1.4409822,-1.3730867,8.092053,-2.5170121,-0.13739099,-0.058702234,0.11684857,-0.8913385,-3.4138033,1.2526575,3.656197,-6.446971,-5.9536357,6.8950486,extranuclear
2.6838305,3.0618591,-0.90911883,7.3286133,-2.0944326,0.3965596,-2.466954,0.5184082,2.326432,-3.1583874,-1.3966665,3.1218865,-7.1488185,-8.181159,7.259069,extranuclear
0.19363135,1.7657806,-1.702498,5.6110935,-2.4227908,1.1180398,-2.5596583,2.6547267,0.33328262,-1.9464104,0.6686713,2.9786322,-7.614334,-8.953443,6.636986,extranuclear
0.14153133,1.4323771,-2.6986506,6.43558,-0.47528586,-1.3432732,-1.7077794,1.9185324,-0.19398867,-0.97191846,2.0061154,2.5853574,-7.63404,-9.413832,7.964214,extranuclear
0.65003556,1.277663,0.39995357,7.611467,-1.6792591,0.13927694,-0.14060715,1.7009193,-0.13692151,-0.652366,-0.8056912,4.53642,-5.8774385,-9.49515,6.389408,extranuclear
-1.4014926,3.6265287,-1.8473423,5.70003,-3.5683162,-0.63321745,0.74073976,0.4779355,-1.3912028,-0.91919243,1.4378752,2.4570315,-5.9335275,-7.9552336,6.199326,extranuclear
1.623459,2.5596077,-0.97522795,7.3737154,-2.7951066,-0.22796892,-0.47934684,3.0954547,-1.6108023,-0.1746751,0.48435557,4.9199343,-3.95526,-7.4571657,7.495275,extranuclear
-0.57258385,3.6696162,-1.4915712,6.5320797,-2.3531575,-2.6098762,1.0623554,3.6720483,-1.9737957,-1.6808921,0.3484407,1.7775902,-4.9260383,-7.720031,6.2705793,extranuclear
0.7648303,1.8482074,-2.104881,5.970344,-2.6726246,-0.935963,1.727602,4.4589305,-1.0454026,-3.9281547,-0.43563855,3.1840575,-3.7753055,-8.131254,6.2832246,extranuclear
0.84026563,2.443695,-1.4222994,5.379412,-2.995703,-0.4354171,1.7582623,3.1533935,-1.2287742,-3.0577824,-0.9226262,2.915659,-4.286138,-8.215911,5.606404,extranuclear
-0.8548106,3.6565716,-0.009146407,8.0648155,-1.7709513,-0.026598027,-0.16323084,4.2039833,-1.5998807,-0.7655838,0.6832107,2.8063316,-4.1425533,-8.539716,5.887438,extranuclear
1.539594,3.4267192,-1.1438094,4.944928,-2.6083195,2.4126477,2.7999203,3.6806476,-3.6546066,-0.63420427,-0.3986715,1.2879808,-2.503105,-6.4766903,6.560018,extranuclear
0.8483947,3.674538,-1.2769295,6.9032493,-4.0171814,-0.40345302,-0.1216282,5.468541,-1.5001817,-0.06585688,0.60509133,1.1962098,-3.7271254,-8.234803,5.469493,extranuclear
0.4823982,3.771274,-0.53717566,6.6122255,-2.9467382,1.0901755,1.2999156,3.119717,-4.1737423,-0.2201327,-0.82710856,2.7640371,-2.1847785,-6.4430623,6.4252663,extranuclear
2.3155735,3.998957,-1.4540272,5.92162,-2.5719352,1.1127671,1.0794092,4.2628965,-2.3847036,-1.2211423,-0.45370227,0.64295095,-3.055547,-7.0704665,6.262619,extranuclear
0.8615349,4.558334,-1.2343224,6.261466,-1.7987512,1.0271106,0.5953379,3.3011138,-2.4913633,-0.98904914,-0.45798382,0.7956353,-3.6456437,-7.6697197,6.1011834,extranuclear
0.056967605,4.789601,-0.4740697,6.028038,-2.1391718,0.5540173,0.88322216,3.2428095,-2.7546885,-0.85757947,-0.3731287,1.0377771,-3.4319987,-8.092182,5.9073443,extranuclear
0.56137544,4.0463643,-0.53938174,9.644941,-1.0864394,-0.8881679,1.1140772,0.23294936,1.5721177,-0.825662,2.2001057,2.2615726,-5.8343377,-9.785672,5.2543855,extranuclear
2.8125095,3.5200262,-1.6677171,5.3022814,-3.6883976,2.3675601,0.8968914,2.3660755,-0.82123625,-0.9461173,-0.4823395,0.20732152,-5.212035,-6.9679704,4.9933696,extranuclear
3.174123,3.2519028,-2.1543005,5.3099895,-3.1564445,2.4070833,0.40864974,1.8446991,-0.60559934,-1.3926827,-0.8541961,0.9465339,-5.4978747,-7.1793633,5.091826,extranuclear
1.380571,3.1018784,-1.056585,4.0319715,-2.1037169,0.68806666,1.2010894,1.156046,-3.016559,-0.84894365,-0.43740875,0.7401028,-5.679253,-6.1340494,7.929816,extranuclear
1.2620339,3.0083828,-0.8430986,6.0797467,-3.029254,1.4259603,2.2669058,3.0788505,-2.551942,-3.1439393,-0.0031494745,1.6457845,-3.1664643,-6.002114,5.62364,extranuclear
0.8746554,2.3798347,-1.3304957,5.373009,-3.5366693,1.0484267,3.3315992,4.166226,-2.0226722,-1.4828935,0.08273086,2.3222065,-2.874979,-6.795281,6.862354,extranuclear
0.29228702,4.1368666,-1.2121761,4.92287,-2.1221435,-0.32641903,2.818562,3.8589506,-1.9547534,-1.0855714,0.040707495,1.567338,-3.2797048,-8.782555,6.133493,extranuclear
1.6552416,3.7316475,-1.2953781,5.6145267,-3.5005438,-0.72735757,0.65697616,-0.0028292136,-1.0203508,-2.8189616,-0.076652065,1.3963491,-5.566773,-6.8516016,6.0978646,extranuclear
1.1057941,5.435826,-0.564538,5.7296166,-2.3275683,0.47725666,-1.0466901,-0.4515624,0.30954075,-0.1143878,0.22461925,0.6190351,-7.741108,-7.711314,6.1730094,extranuclear
-0.5921754,3.9098587,-1.364833,5.374929,-3.352606,0.16254397,-0.238475,0.073734246,-0.113331705,-1.4217314,-0.19801947,3.6271803,-4.47106,-7.946587,8.443555,extranuclear
0.6617155,3.1153808,-1.4540435,6.580862,-2.6546285,0.44813377,0.34534287,3.3197093,-1.9223615,-2.2058144,-0.18933424,1.9122677,-3.819858,-6.9087396,6.6811814,extranuclear
1.6086248,2.14734,-1.9253186,5.8835993,-3.2768714,1.5081074,1.7166842,2.6205444,-1.6526557,-1.8010124,-0.61317503,2.9302258,-2.8188896,-7.835364,5.9403453,extranuclear
0.6246406,3.3238702,-2.2157073,7.0734367,-0.9566144,-0.41084394,1.8612239,4.5959334,-1.5832027,-0.11379564,0.71709687,2.5299165,-2.9915261,-9.151341,7.0943913,extranuclear
1.4462516,3.4494228,-0.7990949,5.8065696,-2.802596,1.6438688,2.430344,2.9242375,-2.408423,-2.4212546,-0.094546296,0.41787684,-2.8519318,-7.2593026,5.4947386,extranuclear
1.2726088,1.5176033,-2.2697308,7.428881,0.207675,0.1511589,-0.5210164,1.2754623,1.4234949,-3.284355,-0.20760992,4.230714,-7.790359,-8.295165,6.261507,extranuclear
-1.100912,3.2026858,-1.1488181,6.4403734,-3.2813632,-1.4573835,-1.2916492,3.8599703,-2.4934278,-0.49681607,0.3833504,3.9844024,-4.874656,-7.3951054,6.9520607,extranuclear
-0.43882608,3.5172315,-0.15022676,6.8890853,-3.1153955,-1.6940265,0.34288356,5.720242,-1.2809336,0.302201,0.06877525,3.5689623,-3.577949,-9.436632,5.42172,extranuclear
0.7801823,2.9682906,-0.78539836,5.6506586,-2.095502,0.46618155,0.5300274,1.9121449,-2.8931844,-0.64187354,0.33853087,2.6308634,-5.6748567,-6.84411,6.11615,extranuclear
-0.89217734,3.4138002,-2.6131032,4.309261,-3.2181187,-0.63103026,2.001791,0.5456374,-0.18996134,-3.243707,0.051488034,3.1884594,-5.4133697,-6.671133,7.9627595,extranuclear
-0.37757686,2.9741595,-2.6046875,4.4784627,-3.0989056,-1.0150229,2.6107366,1.440973,-0.40277177,-3.205348,-0.06572171,3.687499,-5.1798964,-6.393092,7.900719,extranuclear
-0.08202409,2.9103034,-2.6197264,4.508154,-3.243409,-1.1784855,2.6630359,1.3734705,0.0024031876,-2.8564765,0.16563013,3.7399652,-5.508687,-5.960978,7.984072,extranuclear
1.1478245,3.0628078,-1.494256,7.297163,-1.9392123,-1.1017083,3.5199265,3.507853,-0.30141222,-2.4892821,0.8620943,3.4516847,-3.1806104,-7.13561,6.728703,extranuclear
2.2152538,2.520619,-2.087763,6.8409863,-1.9653165,-2.8685594,2.2542782,3.42711,1.4145827,-2.2984354,0.5229852,3.3751779,-5.3482847,-8.334977,6.4842114,extranuclear
-1.6720726,3.640366,-1.5356095,4.381496,-2.8465366,-2.4702141,-0.5937377,4.5714865,-1.8562747,-1.2803134,0.42213127,2.6781895,-4.951982,-8.292782,7.6741123,extranuclear
-1.5855268,2.266219,-0.45744973,7.552215,-3.9279113,-1.7206615,0.37239116,4.5297575,-1.587382,-1.2368295,1.3307574,4.286699,-4.6784472,-7.982739,5.5324874,extranuclear
1.2655199,2.329241,-0.6336947,5.2333584,-2.8144245,1.1321195,2.9509745,5.0346994,-2.6081014,-1.7660878,-0.76312894,2.4216561,-1.9814084,-7.851748,5.837783,extranuclear
1.6274797,2.5675306,-1.0137627,5.0550942,-2.7607036,1.31666,2.8549812,5.215756,-2.4777055,-1.660567,-0.5379529,1.320376,-2.3122363,-7.680551,6.054713,extranuclear
1.1530333,2.5252833,-1.9785645,4.8551364,-3.067964,1.850247,2.3663414,3.2695303,-3.4395692,-2.1788,-0.97545034,2.862282,-2.5326555,-6.733,5.6877465,extranuclear
1.3920401,2.3582253,-2.1472657,6.2092733,-1.2134933,0.25018138,2.8582525,4.7325134,-3.913043,-1.7869728,-0.6515894,1.7743931,-2.3987699,-6.701103,6.69753,extranuclear
1.0200024,1.2979975,-1.8626678,6.476251,-2.9297202,-0.7351049,1.0782725,2.1654596,-0.3203524,-3.7067373,-0.7906828,4.657145,-3.2829282,-7.6549544,7.097396,extranuclear
0.9757111,2.7483587,-2.2920346,6.6245065,0.036945045,-1.6666496,0.7655028,2.624484,0.33194822,-3.0135798,-0.08722277,3.4016974,-5.011911,-9.747404,6.876156,extranuclear
1.7449154,3.2448068,-1.103138,5.6669297,-2.3125956,0.070927456,1.3200544,3.7706108,-2.72511,-1.0838851,-1.0043623,1.7926733,-2.8342023,-8.167009,6.417538,extranuclear
-0.24824485,2.72579,-1.7710239,6.142276,-2.8949099,0.1877791,1.2210984,3.7792692,-2.814805,-1.5755638,0.92657083,2.0400426,-4.0367947,-7.496063,5.6018524,extranuclear
0.62018335,4.174605,-0.7683701,5.9941416,-2.864402,-0.5548625,-0.071207896,4.244524,-1.2793887,-0.7550174,-1.2060603,4.7430463,-3.3433976,-7.645302,7.1186004,extranuclear
1.2577511,4.0184426,-2.2751737,6.728917,-2.8360171,-2.1661277,0.31938195,1.7221563,-2.4976325,-1.3327626,-0.41664284,3.0782979,-4.758625,-7.5227256,5.2819057,extranuclear
